beta_cd4 se_cd4 beta_cd8 se_cd8
210 -0.706004142704766 1.29740780781185 40.362607987811 8981173.97086959
211 -0.159856296274339 0.440332416795699 -0.501479563184671 0.426013535524105
212 -0.564387437121989 1.54081624868433 1.99104003457058 1.44757252378259
213 0.594344112254957 0.385022198549281 -0.56918215301196 0.461271483608435
214 -0.0273807401119112 12984.1990710541 -31.7133593233054 2579268.76612572
215 0.610570324751888 0.418517639721113 0.904666970752406 0.545204661234783
216 -0.392002177582064 0.598552353999647 0.161341142417346 0.574466954827042
217 -0.026014468951189 0.0697195757758907 -0.164579369739939 0.0688496168423183
218 0.961501589034086 0.276811012272006 -0.187340721127371 0.308959382584525
219 -2.96474449314554 0.990417278212506 1.46105874404792 0.840821993407665
220 2.07907993488498 0.383828155516854 0.652040913721932 0.413004219262913
221 -1.16684739837447 0.339055483625295 -0.943263959883086 0.248199827779548
222 0.302675690235382 0.0966097974708203 -0.478386162381789 0.0943646970422126
223 0.405403056974647 0.377923565532063 0.127776109947897 0.403986156155516
224 0.304129101550898 0.806392497547479 -1.26867590350437 0.824087336339528
225 -0.311557885140432 0.397878269620322 -0.200910985854267 0.384674316965622
226 0.196683675261939 0.109145632569179 0.0758201422773477 0.103777908734589
227 -0.0922265476217273 0.080111658962199 -0.0976443095379412 0.0775188142997225
228 0.303388670290345 0.223612313258726 -0.0151600490848873 0.302567505201299
229 0.00686071009334037 0.114142572129224 0.0435412079603465 0.132226670425534
230 0.813745250319062 0.28261935733868 -0.508141292794278 0.31059662475993
231 0.0353975527891253 0.0811097348951258 -0.204680242229643 0.0817848571940837
232 0.0526031931348056 0.101934633226343 0.0129406546955214 0.11315137896857
233 -0.0112169108459203 0.0725633812932548 -0.0346736661661047 0.0806012054873083
234 -0.360085369244081 0.203263083263999 0.262401587969914 0.249195103199257
235 2.55349168978542 0.922289712930997 3.12350341560217 1.21743701010763
236 0.838738524074234 0.532687419796944 0.808747586979775 0.553722020514001
237 0.271124731055207 0.129404803790691 -0.124338420818404 0.135042866077665
238 0.111007569871348 0.117102917484773 0.153822228197537 0.125061791236459
239 -0.0150412838937777 0.0701647612359252 -0.0368550871873409 0.0728031506351211
240 0.024350693303263 0.0854060919882593 0.0939350746253966 0.0849065312019922
241 0.0224703531176956 0.470226083038909 2.17995338859694 0.566250684209973
242 3.25525186220517 1.91936226047296 2.04488626590889 1.06541159896558
243 -0.373991673737755 1.34180515267762 1.88034870439817 1.18619344185168
244 0.100773386422412 0.206881220242377 -0.0905748400263435 0.230931072458716
245 2.20584166785617 0.396536716189729 0.3675087679311 0.476755628396055
246 -0.668107847723135 0.861877291228596 -2.79805142379589 1.61294085950599
247 0.122441531641468 0.131778627477528 -0.0483010243993633 0.141120073302106
248 0.101208065854695 0.145086878167435 -0.137813086028937 0.169494711129979
249 -0.0296565878794461 0.0905176966557173 -0.127319732203159 0.0897814923571078
250 0.03299943610692 0.072323502666146 -0.232187901577202 0.0791253825807418
251 0.0998397117992338 0.175425175656547 0.156090785912642 0.186013984461741
252 0.0176871274084399 0.0754020294465025 0.0266294968501092 0.0808668128307823
253 -0.246711240701754 0.109739165811497 -0.0742100225028718 0.116856757457875
254 0.0301576132198733 0.130038423986587 -0.147397900097528 0.140842457347744
255 -0.402692591217548 1.07210483009324 -1.59469335572874 1.10415216374619
256 -0.384277118255131 0.110059172315439 0.0270571866927059 0.109770228247639
257 -0.228003047626879 0.11235268179862 -0.0131931868018691 0.117699542548024
258 -0.767616020173273 0.292190466755161 -0.264355968074273 0.353157290813594
259 -0.0580151106077267 0.337459738821719 -0.661558111609571 0.371416816988025
260 -0.470792269040431 0.195154659838529 -0.0780597026239175 0.223023046263887
261 0.137912185116513 0.330854469450561 0.387999204008806 0.342903790752947
262 -0.486763583760092 0.392798399823553 0.653453503706483 0.410077271588239
263 0.0570251217521562 0.182356874091373 0.00809530102907445 0.182488292965902
264 0.104526344033303 0.251412188920922 -0.497022302414954 0.274389583487792
265 -0.132891573328223 0.0793905844818408 -0.100405588293242 0.0869677358422761
266 0.171884466850628 0.501959100893698 -0.514162783721806 0.483544363192738
267 0.113400620179526 0.0834908114600027 -0.129743440639376 0.0855547041369765
268 0.261764760930646 0.0912972751010024 0.00809913018518246 0.0949032937351438
269 1.55993529523865 0.286206192117987 1.70733480547298 0.302965255516573
270 -0.28891875059305 1.28501828427773 58.5422461786659 8388607.99523431
271 2.93564239998351 0.9542191081188 0.237745925965812 1.07574399544179
272 0.597000007769019 0.988684964588035 2.07903387140714 0.835713482008169
273 1.49136629275551 0.246400452781592 1.34190629486124 0.260273003992379
274 0.250704997593247 0.553242018780414 -0.79174651412542 0.479209296050427
275 0.277777208008771 0.0833865954673179 0.0482877056940156 0.090358494519989
276 1.35598384142119 0.250630980781109 1.48671668652763 0.24223847393615
277 -3.01648349105275 1.5595152013081 0.196783026209505 1.1216737213041
278 -2.02672025035264 0.518342576454972 1.68421911072714 0.479153418478737
279 -0.0559434360370664 0.568686067391322 2.29247534553947 0.560684617309267
280 -1.08782237519624 0.702586649365755 2.091835809259 0.818022331183777
281 0.417816189698249 0.842639284628347 -0.792191279620999 1.00191917930685
282 0.266627405776114 0.196814408924125 -0.0449604031405772 0.183990512303241
283 -21.3418461798545 18137.0273232695 -1.84868712735004 2.19067721835292
284 0.16923593546446 0.0810689622544574 -0.0846902624476907 0.0864171887938255
285 0.0278310857877448 0.0714056755575717 -0.0703064268378126 0.0724190083446804
286 -0.0972750630463593 0.0808978745173885 -0.135422653984885 0.089324428341174
287 -0.136659240143118 0.105656025263813 -0.195673311735882 0.125309405902225
288 -0.35186645381084 0.297612722744008 0.124962552505759 0.305482381493464
289 -0.60449570745561 0.334424471556933 0.156137146451911 0.366952750925096
290 -0.263685735780369 0.175168143727924 0.0901887795983675 0.198964385128168
291 0.0425187571953824 0.0845485743934148 -0.151290887037412 0.0915014945176344
292 0.0047499162846341 0.11305661314585 0.121277447186831 0.112474167817737
293 0.252242077534316 0.0762091044658176 -0.0552890280692117 0.0757593361714516
294 -0.104957121381631 0.144494240550639 0.246400578862459 0.149023113569099
295 -0.125183959244241 0.161887995014718 0.0945101453492295 0.163013192563166
296 -0.00363235900256057 0.0873268471074913 -0.108366337557116 0.100024501728027
297 -0.183904420414907 0.132562831116402 0.465125014886858 0.140833560668397
298 -0.377522078938736 0.219054028559831 -0.118109215679539 0.250499205648881
299 0.128986138714887 0.0860328189963743 -0.0662965266295919 0.0873409054119506
300 -4.95869885220016 3.83742161389992 59.1179831531854 8388608.00004477
301 -0.389155274220554 0.0915172581120359 -0.341632806029738 0.0889789218667571
302 -1.66629538247483 1.12116993500538 1.56631488840451 0.941367739438207
303 -0.0445494363517938 11863283.2026675 -0.641834839766108 1.40010610512678
304 1.0639428395629 1.24616592646716 2.61811880717606 1.21587132338947
305 -0.740448798818639 1.05051050605746 3.27864611420395 1.0460285615184
306 -0.461762047530354 0.92263445778733 2.36534769135991 0.819876880176117
307 1.59302207974723 0.920447252543708 -1.12601820612266 0.78959116464637
308 0.671730905143095 0.235107522566685 -0.293683262294779 0.21208857554102
309 -0.506306863726688 0.375440547896557 -0.124618551026702 0.494907564009566
310 0.0157713579402906 0.94721424372946 0.502373009787485 0.740747212203286
311 -0.224526703600991 0.126468677903495 -0.584438911393781 0.119304531188848
312 -0.0270254767472395 0.087414188324484 -0.115775770352953 0.0885509173201031
313 -0.0753727798102609 0.118694528669929 -0.135463452738559 0.131050989220389
314 1.46680054611635 0.275056075591846 1.35239263536682 0.314552634615823
315 0.0908019688036179 0.0844539840620319 -0.0598581161689427 0.0909835838332223
316 0.153383256377391 0.0787968766077191 -0.0826447038539608 0.0856245136043846
317 0.792477897846216 0.292450473604499 0.607025771185889 0.333154157773882
318 0.188860980783675 0.35638826815888 0.881620504205376 0.397301750324848
319 -0.0400716447281678 0.0793065590598986 -0.180601642013664 0.0784668103717585
320 0.214400020900823 0.0790161957656254 -0.293613953561799 0.0817388256469121
321 24.3247224403696 1.51053049629104 -1.28144918419345 0.970559161067892
322 0.126389726276199 0.0829754969390598 0.192248876524328 0.0912009100026782
323 0.00188398421074297 0.253814897521846 0.472536564101385 0.280528162344934
324 0.0211215961237906 0.120342361205103 0.439795602055072 0.151740215583251
325 -0.347926832396918 0.12679458590113 -0.292577353443163 0.125861280370861
326 0.946101648973648 0.609144292943235 0.957099007305186 0.545949606600549
327 0.854946894209388 0.291830073125739 -0.474753396193762 0.374483640714878
328 0.148985556962003 0.0737420594138656 -0.046959708551313 0.0746953226966611
329 -0.301339871121034 0.315630744119727 0.740272583265616 0.298863334142628
330 -1.13118178304503 0.234267491568771 -0.0795442654530702 0.302526911009911
331 3.77716173186279 2.00592200021814 33.5775559980325 6978383.93666006
332 0.196283022223193 1.9271918257055 59.2439261612081 8388607.99918346
333 -0.112757808755163 0.119558204127292 -0.358066335698342 0.123912034949132
334 0.132518295090336 0.0718370403144594 -0.158857383174687 0.0772883840986627
335 -0.187206382539069 0.1531707461594 -0.214340827553466 0.158903162983079
336 -0.256977714796346 0.0747210618587941 -0.0833935807048655 0.0811572996563446
337 -0.0504398531986568 0.315335664610611 0.543343113060192 0.372904189011598
338 0.480520482028918 0.492052952958186 0.0609984604474299 0.476577496155647
339 1.97583963253366 0.509449235452637 0.600277311267316 0.531473464250932
340 0.754645569866151 0.432276575335144 0.714213090347902 0.41570709532618
341 1.7529805704029 0.266288212777984 1.42023129226745 0.280265335942704
342 -0.588462537250315 0.542031162862022 1.47938438263094 0.801050432073275
343 -0.383083867309639 1.06763471988527 -2.30901233646971 1.21997096362095
344 -0.114207960148727 0.0775741565379351 -0.0987166046288739 0.0801964055599382
345 -0.652111085715911 1.09234853052875 0.833098461985576 1.371858838441
346 0.030001455968585 0.0764184372221816 -0.173674747371949 0.0835769689979581
347 -1.83073201644042 1.02068318497923 1.09442963793975 0.937737384118725
348 0.0845535276627423 0.0799954252598699 -0.0732018378437855 0.081900497588425
349 -0.0240138581518773 0.101061573712998 -0.261748755751794 0.107874365769063
350 0.0700792401823192 0.331224064483278 -0.289634894818897 0.373138635359228
351 -0.938567387184213 0.118939624956581 0.0878858103458085 0.166948816797182
352 -0.01606748039383 0.200178741948614 0.225508467347477 0.260194348232542
353 1.82007740294439 0.143328304676757 1.30877516678431 0.159571895615801
354 -0.228318378080741 0.123202664454509 0.608198576518426 0.189066736455454
355 -0.654296335584884 0.255826963935958 0.166132472803685 0.453694621684319
356 -0.338605765900728 0.513740679880408 1.59106301590507 0.714792252526387
357 -0.215329695595754 0.0808996302456716 -0.0635335139903745 0.0827688452725892
358 0.226155757451105 0.0785433643152456 -0.0691018039239087 0.0862911434553248
359 0.276232047354245 0.216243727606892 -0.158499573679936 0.245825162483524
360 -0.1231647554764 0.0841492282829541 -0.16545581000286 0.0904288064690799
361 0.0752989862850348 0.088708873868683 -0.154276301866712 0.0919825549288848
362 -0.0464459796243739 0.12419743384841 -0.0680587207705957 0.117433951150765
363 0.153458610729659 0.106856620380012 -0.239494349023826 0.11392356955157
364 0.490442059447753 0.10857183287217 0.0292892865122274 0.104446589527463
365 0.215020360894074 0.430469911809421 -0.381526477043214 0.202688890940798
366 -0.137911169556263 0.0791046794401684 -0.270116925842871 0.0771090209593284
367 -0.0887625478034582 0.0790492022989388 -0.0423443268653787 0.0853376958529475
368 -0.127735035177637 0.447978963034512 -0.121674420168549 0.448814391428768
369 1.49163797079019 0.984892701778885 -2.02809605553419 0.630479359800453
370 -0.0579224468680773 0.128582375082856 -0.579571759171343 0.112080663238811
371 0.268586083699281 0.53686344284756 1.02814264129797 0.526426119141698
372 -0.493598418875975 0.142619979276996 -0.0415398001147743 0.163146541428734
373 -0.150746946264801 0.0755960145140348 -0.0849011618038267 0.0815097081874537
374 -0.252563754734413 0.0857937170441862 0.145285102007596 0.11625761876481
375 -0.300442329305615 0.0824009816432526 0.183394434743148 0.120054408347575
376 -1.64168631777994 0.487761418243588 -0.203492079752638 0.58434887650466
377 -0.088930241492353 0.0700451532329069 -0.179912038628787 0.0734031805633593
378 1.14106586258205 0.150643003676423 0.628798889694193 0.151372965791392
379 0.0279112772068332 0.082294338864216 -0.475320138398462 0.0792232501835297
380 0.0347535616917372 0.0778054385746236 -0.0675852889274623 0.0815375278569861
381 -0.0225647922972402 0.0943308816771952 0.108336104281262 0.0952970109740284
382 0.171504057797568 0.248266786625171 -0.000556155914361457 0.255425385053181
383 0.157690360921279 0.0743225027461315 -0.0781999804233809 0.079069558167155
384 -0.194279511468844 0.49674529271583 0.650334669056844 0.482597798000084
385 -0.163898849656853 0.0787706615053638 -0.0196856697755356 0.0779006412873192
386 -0.402970032482774 0.0878247736511876 -0.0697548652354637 0.101730412983257
